"input_x","density_x","density_norm_x","density_laplace_x","density_ggd_x","input_y","density_y","density_norm_y","density_laplace_y","density_ggd_y"
0.00671638277705235,30.9112781737454,37.1195094340826,25.1142919424897,27.5119362133087,0.00468067937057185,26.755123758265,45.8741329033443,27.2777664526113,25.1162867265397
0.00681830091007347,30.2615118978549,36.3630913651206,24.506670151759,26.8437576478156,0.00474659568853882,26.0555509239017,44.5172669504694,26.4429863754994,24.3879595573554
0.00692021904309459,29.5893884858284,35.6105176770789,23.913749322593,26.1900324885961,0.00481251200650578,25.3729847271499,43.1816356961794,25.6337530299482,23.6822321563193
0.00702213717611571,28.8979476515883,34.8621926103407,23.3351737760574,25.5505179708856,0.00487842832447274,24.7089405221484,41.8677530982504,24.8492846106521,22.9983406299649
0.00712405530913683,28.1905900584677,34.1185078791263,22.7705964386079,24.9249722240455,0.00494434464243971,24.0635201673994,40.5760894786151,24.0888232378527,22.3355498503694
0.00722597344215795,27.473346807931,33.3798424311916,22.2196786338887,24.3131544647381,0.00501026096040667,23.4358645671154,39.3070720405494,23.3516342251465,21.6931522175435
0.00732789157517907,26.7530054511334,32.6465622331238,21.682089879569,23.71482517568,0.00507617727837363,22.8246332124037,38.0610854628623,22.6370053697003,21.070466484064
0.00742980970820019,26.0351606808285,31.9190200811025,21.1575076890945,23.1297462708504,0.0051420935963406,22.2284434916564,36.8384725671766,21.9442462641874,20.4668366382418
0.00753172784122131,25.3252541294282,31.1975554369373,20.6456173782354,22.5576812479755,0.00520800991430756,21.6462273694197,35.6395350542938,21.2726876297806,19.8816308423768
0.00763364597424243,24.6283416735773,30.4824942891454,20.1461118763152,21.9983953290523,0.00527392623227453,21.0774734913788,34.4645343055501,20.6216806695584,19.3142404228948
0.00773556410726355,23.94887645299,29.7741490387763,19.658691542006,21.4516555896306,0.00533984255024149,20.5223220034043,33.3136922450098,19.9905964416977,18.7640789093784
0.00783748224028467,23.2905145419411,29.0728184096473,19.1830639835811,20.9172310775226,0.00540575886820846,19.981474078739,32.1871922582882,19.3788252518496,18.2305811197097
0.00793940037330579,22.6559502443121,28.3787873826003,18.7189438835163,20.3948929215695,0.00547167518617542,19.45640532134,31.0851801637689,18.7857760641098,17.7132022887266
0.00804131850632691,22.0501668927932,27.6923271533496,18.2660528273345,19.8844144310539,0.00553759150414238,18.9481043034012,30.0077652319587,18.2108759300152,17.2114172379699
0.00814323663934803,21.4702397614008,27.0136951134476,17.8241191365921,19.385571186313,0.00560350782210935,18.4544422861334,28.9550212487242,17.6535694350152,16.7247195842525
0.00824515477236916,20.9142682752741,26.3431348538502,17.392877705905,18.8981411210717,0.00566942414007631,17.9720894710341,27.9269876181656,17.1133181618817,16.2526209849348
0.00834707290539027,20.3798702771022,25.6808761905321,16.9720698439186,18.421904596986,0.00573534045804328,17.4951163403418,26.9236705009106,16.5896001705412,15.7946504179192
0.00844899103841139,19.8638757212763,25.027135211559,16.561443118125,17.9566444708554,0.00580125677601024,17.0150606767722,25.9450439836516,16.0819094938254,15.3503534945085
0.00855090917143251,19.3625464558743,24.3821143449959,16.160751203435,17.5021461549393,0.0058671730939772,16.521541775022,24.9910512758034,15.5897556486532,14.9192918033839
0.00865282730445363,18.871824248927,23.7460024469965,15.7697537344133,17.0581976707841,0.00593308941194417,16.0033802407438,24.0616059292233,15.1126631621717,14.5010422840706
0.00875474543747476,18.3875962285766,23.1189749093905,15.3882161610894,16.6245896969481,0.00599900572991113,15.4500734283737,23.1565930770137,14.6501711123992,14.0951966283553
0.00885666357049588,17.9059021760066,22.5011937860585,15.0159096082563,16.201115610984,0.00606492204787809,14.853396469426,22.2758706875146,14.2018326829256,13.7013607082156
0.008958581703517,17.4227252539753,21.8928079373638,14.6526107381742,15.7875715260252,0.00613083836584506,14.2088618024289,21.4192708296931,13.7672147312403,13.3191540289064
